foil_type,sequence_length,episode_index,trial_index_within_episode,study_length,target_name,foil_name,old_loss_raw,foil_loss_raw,old_grad_raw,foil_grad_raw,old_loss_ratio,foil_loss_ratio,old_grad_ratio,foil_grad_ratio,loss_accuracy_raw,grad_accuracy_raw,loss_accuracy_ratio,grad_accuracy_ratio
novel,10,2,6,10,8068401.thl.jpg,AANTIBIK4.jpg,1.7812159061431885,2.313192367553711,0.7288064956665039,2.3608508706092834,0.03707575506325615,0.03312738892070467,0.01473785371027769,0.03412426789673191,1.0,1.0,0.0,1.0
novel,10,2,7,10,carbattery.jpg,23007415.thl.jpg,1.9358237981796265,2.0531136989593506,1.0334069579839706,1.9301372170448303,0.024756834030562138,0.024106589775511864,0.013518933377358343,0.02273878195674901,1.0,1.0,0.0,1.0
novel,10,2,8,10,Astackingtoy2.jpg,26466344.thl.jpg,1.8255202770233154,1.8171641826629639,0.9125425294041634,1.0782521665096283,0.024387010638985657,0.023887149777063084,0.012452122657771016,0.013556767491068357,0.0,1.0,0.0,1.0
novel,10,2,9,10,26429130.thl.jpg,A25thdec3.jpg,1.7304699420928955,1.8835134506225586,0.6484735459089279,0.7379190772771835,0.026280833601053523,0.036296263045922456,0.009886307953278191,0.013682038708190254,1.0,1.0,1.0,1.0
novel,10,2,10,10,Afrenchsigns2.jpg,26545643.thl.jpg,1.7957744598388672,1.8430293798446655,0.6514365822076797,1.2679235488176346,0.022042795708826446,0.03194745288553552,0.007909079839520767,0.02140013009409724,1.0,1.0,1.0,1.0
novel,10,3,1,10,ASMOKMEAT.jpg,ADAQUIRI.jpg,1.8735876083374023,1.8696203231811523,1.001096136868,1.0229804813861847,0.024422098708190353,0.028310428966716237,0.013245051822506433,0.01568998274001439,0.0,1.0,1.0,1.0
novel,10,3,2,10,Afeatherhat.jpg,ABALLYAR4.jpg,1.9443604946136475,1.826104998588562,1.0150650218129158,1.2893843203783035,0.02032877812330457,0.03254539717279274,0.010645583890291311,0.022904475443859717,0.0,1.0,1.0,1.0
novel,10,3,3,10,AGLASSBA4.jpg,Ametalstool2.jpg,1.7562730312347412,1.8731728792190552,1.2003111243247986,0.7958537712693214,0.02499509146865306,0.031077617881828588,0.017281980103273177,0.012999546270047133,1.0,0.0,1.0,0.0
novel,10,3,4,10,toy2A.JPG,Arubbergloves.jpg,1.8595962524414062,1.8848581314086914,0.9075044840574265,0.7357882484793663,0.022531111411374868,0.0320852103333288,0.01123465409431912,0.01270301851067434,1.0,0.0,1.0,1.0
novel,10,3,5,10,AARTDUCK3.jpg,8255336.thl.jpg,1.8800238370895386,2.059908390045166,0.726108193397522,0.9379585683345795,0.026511737163186926,0.027153695886159807,0.010277946792378225,0.01280801578071935,1.0,1.0,1.0,1.0
novel,10,3,6,10,AFILEFOL4.jpg,26387690.thl.jpg,1.829866647720337,1.863086223602295,0.7852560877799988,0.8264978379011154,0.032755908472615204,0.028701299883652113,0.014914944766480101,0.012192537049304378,1.0,1.0,0.0,0.0
novel,10,3,7,10,AAFRICI10.jpg,AAFRIMAS5.jpg,1.8254995346069336,1.8879261016845703,0.7724786773324013,0.9398969039320946,0.02812747121040432,0.029435487127999684,0.011633262403766435,0.015015949176010807,1.0,1.0,1.0,1.0
novel,10,3,8,10,Abeetle10.jpg,Arockingchai5.jpg,1.8090847730636597,2.011353015899658,0.7828225716948509,2.9605810940265656,0.025189763162405024,0.02664771322148777,0.010949484210426725,0.03730442856785713,1.0,1.0,1.0,1.0
novel,10,3,9,10,22896812.thl.jpg,Abicyclegear2.jpg,1.8259260654449463,1.9666492938995361,0.8337554484605789,0.9792675748467445,0.028258578749389664,0.02700343772151936,0.013358938377666532,0.013692502917139908,1.0,1.0,0.0,1.0
novel,10,3,10,10,8052266.thl.jpg,Atoy63.jpg,1.788541316986084,1.9128530025482178,0.7654824554920197,0.988889679312706,0.023082847144587786,0.027346449930249782,0.009984815865611755,0.01408483798430523,1.0,1.0,1.0,1.0
novel,10,4,1,10,ADEEPFRY5.jpg,ASTEAMER.jpg,1.8724193572998047,2.024784803390503,0.7729645743966103,0.9140511155128479,0.027257619985847387,0.03380239094341865,0.011600490687126503,0.015601549179654567,1.0,1.0,1.0,1.0
novel,10,4,2,10,ACUSTMACH.jpg,ASPARKER2.jpg,1.9378271102905273,1.9990427494049072,1.0003727599978447,0.7878257930278778,0.02603321135733833,0.03686165094354365,0.013163970855347169,0.014644009954027058,1.0,0.0,1.0,1.0
novel,10,4,3,10,26391079.thl.jpg,surfboard.JPG,1.8436189889907837,1.8987574577331543,0.9166536331176758,2.7171490639448166,0.031244234152141382,0.02834175161972614,0.015832490399507935,0.03956735447020229,1.0,1.0,0.0,1.0
novel,10,4,4,10,Acrackersandc.jpg,ATOILROL2.jpg,1.790293574333191,2.1021251678466797,0.8166861906647682,2.0886803418397903,0.023121521223707836,0.0328113439441257,0.010624629709889418,0.03280509294475455,1.0,1.0,1.0,1.0
novel,10,4,5,10,10049816.thl.jpg,AMECHSOCK.jpg,1.775351881980896,2.012275457382202,0.7886519730091095,1.0094761401414871,0.04152672393060741,0.028755686880021763,0.018338146252666294,0.014799762462077828,1.0,1.0,0.0,0.0
novel,10,4,6,10,AALMOND1.jpg,AARTIHAN5.jpg,1.7828606367111206,1.775313377380371,0.7715990543365479,0.6638839170336723,0.02611575349068025,0.02820430282243561,0.01112449620203272,0.010514778878802082,0.0,0.0,1.0,0.0
novel,10,4,7,10,8023286.thl.jpg,patioheater.jpg,1.9839838743209839,1.8519333600997925,1.040910080075264,0.8434286415576935,0.031148149592262826,0.03104043949476224,0.017001134301604125,0.014225086436590985,0.0,0.0,0.0,0.0
novel,10,4,8,10,supersmilefloss.jpg,26370445.thl.jpg,1.9376542568206787,2.004185914993286,0.7661281526088715,1.1362317949533463,0.03609768087576385,0.026539866096238617,0.015230860888609562,0.015157299669433294,1.0,1.0,0.0,0.0
novel,10,4,9,10,22887144.thl.jpg,Ascientifict3.jpg,1.8091057538986206,1.8587149381637573,0.7313316464424133,0.807744175195694,0.0338352562443617,0.02852642854480316,0.01378943860705497,0.012120275544005877,1.0,1.0,0.0,0.0
novel,10,4,10,10,elecmap.jpg,26421357.thl.jpg,1.8254289627075195,1.8422657251358032,0.750365749001503,0.7615483477711678,0.02919388616031277,0.029572356340688343,0.012097314755954209,0.012462387540758211,1.0,1.0,1.0,1.0
novel,10,5,1,10,Abasket108.jpg,ANUTS2.jpg,1.833022117614746,1.8767739534378052,1.328648865222931,1.0047567337751389,0.021173551331267963,0.026151764111429294,0.014437933249597457,0.014267328303975256,1.0,0.0,1.0,0.0
novel,10,5,2,10,Agreenplastic.jpg,Ablackcamera4.jpg,1.8430453538894653,1.9455769062042236,1.0593384355306625,1.1419395506381989,0.02672685198832163,0.027781226451065753,0.01504701498112254,0.01699456160716458,1.0,1.0,1.0,1.0
novel,10,5,3,10,26419670.thl.jpg,celery.jpg,1.68135404586792,1.7220091819763184,0.6918229460716248,1.0784877017140388,0.029415868685798777,0.026965566828111118,0.01151405050235819,0.016013464072229224,1.0,1.0,0.0,1.0
novel,10,5,4,10,cd2-a.jpg,Atoywheels.jpg,1.9128954410552979,2.1656816005706787,0.9310815185308456,1.6278194338083267,0.027936184368006513,0.02196235398258375,0.01385777728091898,0.016390817695353745,1.0,1.0,0.0,1.0
novel,10,5,5,10,razorscooter.jpg,Adecorativem2.jpg,1.862884759902954,1.9617881774902344,0.7797655016183853,0.9727798849344254,0.03389006400162164,0.034284045360831523,0.01368690110398156,0.016925493215866914,1.0,1.0,1.0,1.0
novel,10,5,6,10,26422507.thl.jpg,Afloppydisk6.jpg,2.035413980484009,1.8466962575912476,1.2886457294225693,0.8931332230567932,0.03120616151114855,0.03000765245245512,0.020367614501970267,0.014415517791244472,0.0,0.0,0.0,0.0
novel,10,5,7,10,26423465.thl.jpg,tricycle.jpg,1.7208937406539917,1.9716438055038452,0.7581912726163864,1.4679416790604591,0.024945001393700664,0.02194163994619438,0.011221343461942262,0.016224992627745172,1.0,1.0,0.0,1.0
novel,10,5,8,10,Atoyhorse2.jpg,ARASPBER2.jpg,1.9100356101989746,1.9821455478668213,1.050381138920784,1.4273128658533096,0.021705623807462614,0.019651335410906818,0.012288163378628904,0.014181843922684572,1.0,1.0,0.0,1.0
novel,10,5,9,10,Aseat3.jpg,Astaircase.jpg,1.7881274223327637,1.9185924530029297,1.0430447980761528,1.2255767807364464,0.022066851067941644,0.02687555085558924,0.012204475280774707,0.016911475722894857,1.0,1.0,1.0,1.0
novel,10,5,10,10,Achickendinne.jpg,26376346.thl.jpg,1.9545422792434692,1.8604587316513062,1.19400142878294,1.1105386018753052,0.02049225955057869,0.021527416287397017,0.01296196431949402,0.01293176980397201,0.0,0.0,1.0,0.0
novel,10,6,1,10,AHIGCHAIR.jpg,orientalvase.jpg,1.8873448371887207,2.047680616378784,0.8284699991345406,1.0060574561357498,0.027451904687946952,0.025849437083878768,0.011798080636749498,0.013246879545114386,1.0,1.0,0.0,1.0
novel,10,6,2,10,Abagofpaperfl.jpg,AROCKCH27.jpg,2.0268664360046387,2.0023252964019775,1.4122121632099152,1.003418691456318,0.023623852708571938,0.02786926616929038,0.016815252972973635,0.014062109242803739,0.0,0.0,1.0,0.0
novel,10,6,3,10,AFUNNEL4.jpg,barbwirecoil.jpg,1.8482027053833008,2.0739426612854004,0.7783600389957428,1.3584479540586472,0.03326560334562533,0.028378302088547847,0.013881402559798486,0.018750096273681044,1.0,1.0,0.0,1.0
novel,10,6,4,10,APYRITE7.jpg,Alobster10.jpg,1.886649489402771,1.7479419708251953,0.9526011273264885,0.9035919308662415,0.02696775474421513,0.02166259318009127,0.012978434073880505,0.011197271378377444,0.0,0.0,0.0,0.0
novel,10,6,5,10,ATVLAMP.jpg,26387568.thl.jpg,1.8536990880966187,1.7562485933303833,0.8064037635922432,0.6837616711854935,0.028297179825430067,0.0339832636302791,0.012657425954794363,0.013336703615316428,0.0,0.0,1.0,1.0
novel,10,6,6,10,Arose10.jpg,ASUSHI8.jpg,1.8391804695129395,1.7813642024993896,0.9778619408607483,0.8672707825899124,0.020436708908925388,0.023044675383053482,0.010655238105313054,0.011206649071085905,0.0,0.0,1.0,1.0
novel,10,6,7,10,ABABYDOLL.jpg,baseball.JPG,1.827250361442566,6.851340293884277,0.7193267419934273,40.7964172065258,0.02718146279467577,0.0806855281951129,0.010614241643270824,0.4924511027334627,1.0,1.0,1.0,1.0
novel,10,6,8,10,AAPPCOVE2.jpg,ASNOWTOY2.jpg,1.9170598983764648,1.8916038274765015,0.8190863728523254,0.7917167246341705,0.030756372640236996,0.025841720779666674,0.013208649612098496,0.01118346726199228,0.0,0.0,0.0,0.0
novel,10,6,9,10,Asaturn.jpg,APERSRUG.jpg,1.8136231899261475,1.7954494953155518,0.7661613300442696,0.9448161944746971,0.02612674327043187,0.027782357750414183,0.011164267175688067,0.014910240662153058,0.0,1.0,1.0,1.0
novel,10,6,10,10,948_01.jpg,Adeer20.jpg,1.775254726409912,2.039384365081787,0.6929045915603638,1.1689307391643524,0.028151609768559478,0.030646917896001984,0.010880806702047859,0.017775290482023375,1.0,1.0,1.0,1.0
novel,10,7,1,10,Abeaver.jpg,26425322.thl.jpg,1.9401942491531372,1.8745826482772827,1.2166815847158432,0.705731138586998,0.027160928676650785,0.028571821911213713,0.017177407709013322,0.010967805528939384,0.0,0.0,1.0,0.0
novel,10,7,2,10,Adolphin3.jpg,AMOUSETOY.jpg,1.974538803100586,1.8426953554153442,0.7654899433255196,0.7514235526323318,0.036768020434957666,0.025574083880132874,0.014133477596017205,0.010268303951349412,0.0,0.0,0.0,0.0
novel,10,7,3,10,26421370.thl.jpg,Abathroomcup3.jpg,1.9226305484771729,2.083343267440796,0.8500749915838242,1.0684631913900375,0.030414848254982304,0.035739410771501084,0.013286206975036643,0.01875664508112772,1.0,1.0,1.0,1.0
novel,10,7,4,10,Acementfinish.jpg,APUMPKI35.jpg,1.859574794769287,2.0081801414489746,0.7052832320332527,3.2619051039218903,0.031939906750364296,0.02540591340964612,0.012280839134431332,0.03848298264987828,1.0,1.0,0.0,1.0
novel,10,7,5,10,champagnbottles.jpg,23019499.thl.jpg,2.005178213119507,2.013986587524414,0.9484738856554031,1.3621919453144073,0.02872061472455075,0.025998394851354505,0.013860120946452817,0.01812917335826775,1.0,1.0,0.0,1.0
novel,10,7,6,10,promdress.jpg,26391173.thl.jpg,1.704686164855957,1.9581904411315918,0.6967146769165993,1.6209826543927193,0.027969803942825448,0.033208249567627,0.011184288014693136,0.026725701815381635,1.0,1.0,1.0,1.0
novel,10,7,7,10,Achair618.jpg,ABOWCASE.jpg,1.9353309869766235,1.9968668222427368,0.8467288613319397,0.8573580980300903,0.02874125521658203,0.030510597274680383,0.012669373625939529,0.013951070160821265,1.0,1.0,1.0,1.0
novel,10,7,8,10,hulk.jpg,ACHEESESL.jpg,1.7766358852386475,1.8977195024490356,0.9960960298776627,0.862036868929863,0.023520244976187734,0.03327388429828112,0.012813976534803203,0.014971656882354231,1.0,0.0,1.0,1.0
novel,10,7,9,10,AHYPBOTT.jpg,weddingdress.jpg,1.8474866151809692,1.8587952852249146,0.8161494433879852,1.3418434858322144,0.028750664506668227,0.03319314602661681,0.012463433778792438,0.023908937644985858,1.0,1.0,1.0,1.0
novel,10,7,10,10,26687325.thl.jpg,Acamerabag.jpg,1.780867338180542,1.9972177743911743,0.7425017133355141,1.160131573677063,0.03679435804886349,0.025040797635550577,0.014790860659745475,0.014893030595770598,1.0,1.0,0.0,1.0
novel,10,8,1,10,ABOAT16.jpg,Atrumpetwith2.jpg,1.8729379177093506,2.025838851928711,0.7564971670508385,1.3583209067583084,0.03407323494366154,0.02678626010520896,0.01342114023732158,0.018182443811522366,1.0,1.0,0.0,1.0
novel,10,8,2,10,Atoymoose.jpg,DSCN6303-sm.jpg,1.8251972198486328,2.0329599380493164,1.0599926263093948,1.9830073863267899,0.020706778909012312,0.03193805663399455,0.012002110816781703,0.030913058809311857,1.0,1.0,1.0,1.0
novel,10,8,3,10,AWATEHOSE.jpg,ASPOTLIG2.jpg,1.9624778032302856,1.9172841310501099,1.1267826557159424,0.7528112530708313,0.026003765171514707,0.03004338505267456,0.01499306912094426,0.011670181638073766,0.0,0.0,1.0,0.0
novel,10,8,4,10,Acartonofegg3.jpg,BattleStar.jpg,1.9576072692871094,1.8497141599655151,0.9592091292142868,0.7145034670829773,0.023302389107959717,0.029882279291491287,0.01186057230454498,0.011337203612759968,0.0,0.0,1.0,0.0
novel,10,8,5,10,matchbook.jpg,311-863-217.jpg,1.827038288116455,1.882100224494934,0.7691768109798431,0.8816143572330475,0.03382715543459868,0.02821754765543714,0.015564005208170122,0.01323897693744347,1.0,1.0,0.0,0.0
novel,10,8,6,10,ACOFFTRA2.jpg,ARELSCU49.jpg,1.9511222839355469,1.9146732091903687,1.185714066028595,0.9601767212152481,0.020653908453440385,0.022331348064082653,0.012522704383971376,0.010898922742120043,0.0,0.0,1.0,0.0
novel,10,8,7,10,Abrickhomeand.jpg,BeautyNBeast.jpg,1.8027647733688354,1.8512647151947021,0.7011199370026588,0.9863082990050316,0.026021970682264868,0.021092647116501922,0.009965752114738049,0.011148077869577003,1.0,1.0,0.0,1.0
novel,10,8,8,10,8079080.thl.jpg,Aropeandclamp.jpg,1.9786221981048584,1.9519798755645752,0.9206792116165161,1.1296684369444847,0.029266520998534405,0.027963422301533983,0.01348352608254762,0.01639602244691318,0.0,1.0,0.0,1.0
novel,10,8,9,10,APARSLEY.jpg,ASTRAINE8.jpg,1.7190771102905273,2.0014989376068115,0.7884606570005417,1.0074780136346817,0.02430699727387325,0.03539420283060133,0.010677312678685963,0.01782702208036664,1.0,1.0,1.0,1.0
novel,10,8,10,10,8056402.thl.jpg,ASKIPROP2.jpg,1.7894299030303955,1.8696708679199219,0.6429656445980072,0.8208476081490517,0.03039427117019714,0.02346837381322824,0.011058864949628598,0.010059507518918084,1.0,1.0,0.0,0.0
novel,10,9,1,10,medievalknight.jpg,Atoy33.jpg,1.9165384769439697,2.024733304977417,0.9716653227806091,1.2852239608764648,0.03152784035160386,0.027469071706381545,0.015889927698759177,0.01744786384721557,1.0,1.0,0.0,1.0
novel,10,9,2,10,Aroadsignind3.jpg,Acandle120.jpg,1.947524905204773,2.448556900024414,0.9220084026455879,3.2802604734897614,0.03258619985627081,0.035261773165090625,0.01502251895746081,0.04972357956299946,1.0,1.0,1.0,1.0
novel,10,9,3,10,A1991CHE7.jpg,fireking-file-cabinet.jpg,2.0507850646972656,1.8944101333618164,1.3477128893136978,0.9724661260843277,0.02783972715083086,0.03298221626009128,0.018854333869630185,0.01678277265534494,0.0,0.0,1.0,0.0
novel,10,9,4,10,Abottleopener.jpg,26370659.thm.jpg,1.9259835481643677,2.0311524868011475,1.2982052341103554,1.526648759841919,0.028462176720089737,0.028438579185571706,0.019300226865010876,0.021787219078129815,1.0,1.0,0.0,1.0
novel,10,9,5,10,10053712.thm.jpg,Abeermug11.jpg,1.967437744140625,2.1856279373168945,1.5772826075553894,1.878146842122078,0.026931277074347858,0.02604547761053004,0.0214832304770066,0.02271550570975543,1.0,1.0,0.0,1.0
novel,10,9,6,10,AGLASSBO7.jpg,Arake3.jpg,1.9999613761901855,2.0020956993103027,1.0900946035981178,1.1600265875458717,0.03005432219347766,0.034035457577692205,0.017039530883193564,0.01968604646346012,1.0,1.0,1.0,1.0
novel,10,9,7,10,AANGLEME2.jpg,22875384.thl.jpg,1.899353265762329,2.1037771701812744,0.9137985929846764,1.1717169433832169,0.03501238801230459,0.03591171150465651,0.01687227339669603,0.020218848161950635,1.0,1.0,1.0,1.0
novel,10,9,8,10,Atoyworm.jpg,Adiamondring3.jpg,2.0263993740081787,2.031538486480713,1.923121616244316,1.3912526220083237,0.025840975519871575,0.027973314455638363,0.024277583790458947,0.01934434517587835,1.0,0.0,1.0,0.0
novel,10,9,9,10,AWALKTA25.jpg,26427903.thl.jpg,1.8582502603530884,2.107816696166992,0.866578608751297,1.6708112806081772,0.034361629756866206,0.027138410573537025,0.015718255207587156,0.021712302550021115,1.0,1.0,0.0,1.0
novel,10,9,10,10,22857084.thl.jpg,ACANDEXT.jpg,1.88716459274292,2.404402494430542,2.1096517592668533,2.5338385105133057,0.029796316882445113,0.031681690256809725,0.032123953555261514,0.03469755190518004,1.0,1.0,1.0,1.0
novel,10,10,1,10,Acanoe19.jpg,26379011.thl.jpg,1.9361414909362793,1.9507339000701904,1.1361500099301338,1.4766893833875656,0.023793460689439303,0.02457468464449461,0.014423808301060055,0.018079142693433872,1.0,1.0,1.0,1.0
novel,10,10,2,10,26392231.thl.jpg,ATEALANT8.jpg,1.9858027696609497,1.9558627605438232,1.105350211262703,1.200406864285469,0.03256163725241555,0.02960268569847563,0.01864616967915625,0.018350483244180954,0.0,1.0,0.0,0.0
novel,10,10,3,10,ACEDAR.jpg,Achampagnebo2.jpg,1.8173277378082275,1.7839988470077515,1.370798334479332,1.0918043404817581,0.026322986092679145,0.03058259804549714,0.018806414963110057,0.01842384422833918,0.0,0.0,1.0,0.0
novel,10,10,4,10,Adustpanbrush.jpg,Achildsplaype.jpg,1.9464993476867676,2.0527031421661377,2.0602274909615517,1.7648863568902016,0.029864738305100235,0.02520546512226908,0.03204625645057669,0.022084015666972632,1.0,0.0,0.0,0.0
novel,10,10,5,10,Ashovel8.jpg,Atool12.jpg,1.825271487236023,1.9347220659255981,0.6922426819801331,0.8173162117600441,0.029417807836495388,0.03222535476050203,0.011043810976696985,0.013487497585740705,1.0,1.0,1.0,1.0
novel,10,10,6,10,Apaintroller3.jpg,D_podium.jpg,1.7691338062286377,1.8181805610656738,0.7302747666835785,1.2404122650623322,0.027941230202358055,0.02652209519797728,0.011571817500236887,0.017817784180654696,1.0,1.0,0.0,1.0
novel,10,10,7,10,26443034.thl.jpg,Acanister10.jpg,1.7358752489089966,1.8423795700073242,0.8014644756913185,1.0476798340678215,0.027149646617232744,0.025928231697860977,0.012396264672832712,0.014987556612668994,1.0,1.0,0.0,1.0
novel,10,10,8,10,Arubberworksh.jpg,voguemagazine.jpg,1.8676726818084717,1.9786053895950317,0.7986583262681961,1.0982299819588661,0.029191610893275266,0.026540186261456506,0.012603244760164634,0.014907034895685354,1.0,1.0,0.0,1.0
novel,10,10,9,10,26425788.thl.jpg,Abowloffruit4.jpg,1.8737804889678955,2.187445878982544,1.4473769217729568,1.4234705120325089,0.029557215646017758,0.028436902297773552,0.022635630291959054,0.01976656901000715,1.0,0.0,0.0,0.0
novel,10,10,10,10,AFIREPANT.jpg,Ametalhousin4.jpg,1.8152010440826416,1.9765591621398926,0.748517245054245,1.5658138245344162,0.026660203880135434,0.03600201506300265,0.010882743305662844,0.028099350270324393,1.0,1.0,1.0,1.0
novel,100,1,1,100,Apig5.jpg,Ahandbag55.jpg,1.2056385278701782,1.3104207515716553,0.4071982353925705,0.46276912093162537,0.019255386570015513,0.01691290386160443,0.006647958568175068,0.00619974521756962,1.0,1.0,0.0,0.0
novel,100,1,2,100,blueflatbox.jpg,AALMOND1.jpg,0.9005571603775024,1.113081693649292,0.2654465064406395,0.8069679215550423,0.015216901965980871,0.016304677173173722,0.004389804237396385,0.01163442532497683,1.0,1.0,1.0,1.0
novel,100,1,3,100,26437107.thl.jpg,26433387.thl.jpg,1.0811160802841187,0.9806467890739441,0.3604803755879402,0.29597582668066025,0.015318119375108005,0.016755629929808395,0.005361195868909379,0.005113665821255323,0.0,0.0,1.0,0.0
novel,100,1,4,100,Aclimbingtool.jpg,AGLASSBAL.jpg,0.9268895387649536,1.1816959381103516,0.2520454190671444,0.6267678886651993,0.016005071698388513,0.017146055902905077,0.004359920843794136,0.008868423890004567,1.0,1.0,1.0,1.0
novel,100,1,5,100,ADENSYRIN.jpg,airhocckytable.jpg,1.2999114990234375,1.1903355121612549,0.4445050358772278,0.3770100697875023,0.017639504237901667,0.017059754017053827,0.006206948852649517,0.005523836676092921,0.0,0.0,0.0,0.0
novel,100,1,6,100,AABSTRACT.jpg,AKNIFE13.jpg,1.036190390586853,1.0476973056793213,0.33573217689991,0.2383125275373459,0.015462644098048447,0.018018063782790868,0.004977366464941596,0.0040488898105535956,1.0,0.0,1.0,0.0
