probe_type,foil_type,sequence_length,episode_index,trial_index_within_episode,study_length,target_key,foil_key,old_familiarity,foil_familiarity,linear_probe_accuracy
grad_probe,novel,100,1,15,100,00038_artichoke::exemplar_0,00088_bazooka::exemplar_0,0.5896285888457847,0.7132392134740076,0.0
grad_probe,novel,100,1,16,100,00012_alligator::exemplar_0,00073_barrette::exemplar_0,0.6424136283904172,0.6685405352169093,0.0
grad_probe,novel,100,1,17,100,00084_baton1::exemplar_0,00016_altar::exemplar_0,0.6702778788058275,0.6747605067653062,0.0
grad_probe,novel,100,1,18,100,00037_arrow::exemplar_0,00188_buckle::exemplar_0,0.5871981572453968,0.6338325623073544,0.0
grad_probe,novel,100,1,19,100,00165_boy::exemplar_0,00063_bandanna::exemplar_0,0.6480372071642992,0.6844757590442943,0.0
grad_probe,novel,100,1,20,100,00087_battery::exemplar_0,00006_air_mattress::exemplar_0,0.7223661118489555,0.698242720888197,1.0
grad_probe,novel,100,1,21,100,00027_anvil::exemplar_0,00091_beaker::exemplar_0,0.7333088924362567,0.6750730800985738,1.0
grad_probe,novel,100,1,22,100,00178_briefcase::exemplar_0,00013_almond::exemplar_0,0.722157706487089,0.6218636057387034,1.0
grad_probe,novel,100,1,23,100,00144_bone::exemplar_0,00068_barbell::exemplar_0,0.6573912946802264,0.7148745324627896,0.0
grad_probe,novel,100,1,24,100,00151_boot::exemplar_0,00071_barnacle::exemplar_0,0.7164950027475009,0.5446306818429515,1.0
grad_probe,novel,100,1,25,100,00131_blower::exemplar_0,00064_banjo::exemplar_0,0.7068235420601302,0.2708550797710678,1.0
grad_probe,novel,100,1,26,100,00116_birdbath::exemplar_0,00079_bat1::exemplar_0,0.6805968974143746,0.6560144986035946,1.0
grad_probe,novel,100,1,27,100,00181_broom::exemplar_0,00103_beet::exemplar_0,0.655837933151964,0.6869660773337863,0.0
grad_probe,novel,100,1,28,100,00132_blowfish::exemplar_0,00081_bathmat::exemplar_0,0.5975013295107243,0.6549360193422697,0.0
grad_probe,novel,100,1,29,100,00145_bongo::exemplar_0,00199_burrito::exemplar_0,0.672297753949909,0.6938682708867348,0.0
grad_probe,novel,100,1,30,100,00094_beanie::exemplar_0,00059_bamboo::exemplar_0,0.6960423895879249,0.6041912963288383,1.0
grad_probe,novel,100,1,31,100,00001_aardvark::exemplar_0,00176_breathalyzer::exemplar_0,0.6182524604261302,0.632316068815911,0.0
grad_probe,novel,100,1,32,100,00054_bagpipe::exemplar_0,00113_binder::exemplar_0,0.732736767800571,0.7496334516063745,0.0
grad_probe,novel,100,1,33,100,00003_accordion::exemplar_0,00141_bologna::exemplar_0,0.17952983153775942,0.7377202701385787,0.0
grad_probe,novel,100,1,34,100,00149_bookshelf::exemplar_0,00036_armor::exemplar_0,0.6454233719902072,0.6390569941104292,1.0
grad_probe,novel,100,1,35,100,00191_bulldozer::exemplar_0,00080_bat2::exemplar_0,0.6766974527575279,0.6928057974919505,0.0
grad_probe,novel,100,1,36,100,00108_belt_buckle::exemplar_0,00004_acorn::exemplar_0,0.7237236401701186,0.6940212082713496,1.0
grad_probe,novel,100,1,37,100,00129_block::exemplar_0,00028_appetizer::exemplar_0,0.7190118932765491,0.7239682762731569,0.0
grad_probe,novel,100,1,38,100,00077_basketball_hoop::exemplar_0,00022_ankle::exemplar_0,0.7118739140197144,0.7430724246856841,0.0
grad_probe,novel,100,1,39,100,00100_bee::exemplar_0,00032_apron::exemplar_0,0.6688243816899061,0.7055356516920847,0.0
grad_probe,novel,100,1,40,100,00040_ashtray::exemplar_0,00098_bedpan::exemplar_0,0.7215662169860435,0.6646959474923866,1.0
grad_probe,novel,100,1,41,100,00065_bank::exemplar_0,00168_bracelet2::exemplar_0,0.6307884891324973,0.7196540763868238,0.0
grad_probe,novel,100,1,42,100,00173_brass_knuckles::exemplar_0,00134_blueberry::exemplar_0,0.6347878898847332,0.22814998437180667,1.0
grad_probe,novel,100,1,43,100,00010_airplane::exemplar_0,00020_amplifier::exemplar_0,0.7407008952220995,0.4021520614141295,1.0
grad_probe,novel,100,1,44,100,00014_aloe::exemplar_0,00147_book::exemplar_0,0.7204317504947605,0.5888077561707099,1.0
grad_probe,novel,100,1,45,100,00150_boomerang::exemplar_0,00123_blazer::exemplar_0,0.6933080236120585,0.7225193280625557,0.0
grad_probe,novel,100,1,46,100,00106_bell_pepper::exemplar_0,00127_blinder::exemplar_0,0.5842607759834615,0.6996000894572196,0.0
grad_probe,novel,100,1,47,100,00058_ballot_box::exemplar_0,00052_bag::exemplar_0,0.6928687764832947,0.6837346718864065,1.0
grad_probe,novel,100,1,48,100,00184_brussels_sprouts::exemplar_0,00189_buffet::exemplar_0,0.627932159060643,0.7451694928777841,0.0
grad_probe,novel,100,1,49,100,00041_asparagus::exemplar_0,00018_amber::exemplar_0,0.6260457408654352,0.7232235461161794,0.0
grad_probe,novel,100,1,50,100,00029_apple::exemplar_0,00070_bark::exemplar_0,0.7264053367648314,0.6247815638299957,1.0
grad_probe,novel,100,1,51,100,00015_alpaca::exemplar_0,00186_bubble_wrap::exemplar_0,0.508403982409165,0.6649451441417051,0.0
grad_probe,novel,100,1,52,100,00030_apple_tree::exemplar_0,00009_airboat::exemplar_0,0.7025550081489831,0.7283126681953579,0.0
grad_probe,novel,100,1,53,100,00122_blanket::exemplar_0,00171_brake::exemplar_0,0.6562221793311473,0.6976552273780382,0.0
grad_probe,novel,100,1,54,100,00045_baby::exemplar_0,00142_bolt::exemplar_0,0.6602140221349361,0.6807413371261184,0.0
grad_probe,novel,100,1,55,100,00033_aquarium::exemplar_0,00026_antenna::exemplar_0,0.7353630691000222,0.6935250116257283,1.0
grad_probe,novel,100,1,56,100,00155_bow1::exemplar_0,00187_bucket::exemplar_0,0.6213145964021639,0.7398496021743068,0.0
grad_probe,novel,100,1,57,100,00152_bottle::exemplar_0,00049_bacon::exemplar_0,0.7089654432873193,0.5849515164098634,1.0
grad_probe,novel,100,1,58,100,00190_bull::exemplar_0,00117_birdcage::exemplar_0,0.6548411332320632,0.713108136462547,0.0
grad_probe,novel,100,1,59,100,00067_barbed_wire::exemplar_0,00183_brush::exemplar_0,0.6695455447995942,0.5844020661625765,1.0
grad_probe,novel,100,1,60,100,00055_baklava::exemplar_0,00136_boar::exemplar_0,0.6971175733422185,0.467028162923413,1.0
grad_probe,novel,100,1,61,100,00135_boa::exemplar_0,00107_belt::exemplar_0,0.6737478863567865,0.7358969269567778,0.0
grad_probe,novel,100,1,62,100,00159_bowler_hat::exemplar_0,00146_bonsai::exemplar_0,0.7427733698761513,0.7452001785872624,0.0
grad_probe,novel,100,1,63,100,00002_abacus::exemplar_0,00198_burner::exemplar_0,0.6692746402282196,0.6803483144549751,0.0
grad_probe,novel,100,1,64,100,00185_bubble::exemplar_0,00047_backgammon::exemplar_0,0.7824608661028881,0.6627964198711233,1.0
grad_probe,novel,100,1,65,100,00172_branch::exemplar_0,00101_beehive::exemplar_0,0.652890515885025,0.5863013911973233,1.0
grad_probe,novel,100,1,66,100,00057_balloon::exemplar_0,00166_bra::exemplar_0,0.7286820469428905,0.6885263425907944,1.0
grad_probe,novel,100,1,67,100,00193_bulletproof_vest::exemplar_0,00075_baseball_glove::exemplar_0,0.6727723762691393,0.7150810873677443,0.0
grad_probe,novel,100,1,68,100,00192_bulletin_board::exemplar_0,00021_anchor::exemplar_0,0.7061455698844309,0.6926938659565137,1.0
grad_probe,novel,100,1,69,100,00114_binoculars::exemplar_0,00161_bowtie::exemplar_0,0.6753321906875946,0.684208087923899,0.0
grad_probe,novel,100,1,70,100,00072_barrel::exemplar_0,00118_birdhouse::exemplar_0,0.6366252283955286,0.6859570520110495,0.0
grad_probe,novel,100,1,71,100,00076_basket::exemplar_0,00121_blackberry::exemplar_0,0.7242759308402468,0.6405587052273406,1.0
grad_probe,novel,100,1,72,100,00053_bagel::exemplar_0,00160_bowling_ball::exemplar_0,0.5813683366459756,0.7152675105144103,0.0
grad_probe,novel,100,1,73,100,00126_blind::exemplar_0,00061_banana_split::exemplar_0,0.6715884414007302,0.6778474805736395,0.0
grad_probe,novel,100,1,74,100,00008_airbag::exemplar_0,00177_brick::exemplar_0,0.7262380068494918,0.5972647559269934,1.0
grad_probe,novel,100,1,75,100,00105_bell::exemplar_0,00130_blouse::exemplar_0,0.68567937584853,0.6548721271582408,1.0
grad_probe,novel,100,1,76,100,00164_boxing_gloves::exemplar_0,00138_board_game::exemplar_0,0.7240972717303616,0.482580583689346,1.0
grad_probe,novel,100,1,77,100,00124_blender::exemplar_0,00078_bassinet::exemplar_0,0.7305735192124577,0.7701608015139557,0.0
grad_probe,novel,100,1,78,100,00082_bathrobe::exemplar_0,00011_album::exemplar_0,0.7007937411843926,0.7361491515752354,0.0
grad_probe,novel,100,1,79,100,00092_bean::exemplar_0,00024_ant::exemplar_0,0.48796696731896105,0.6483884653755705,0.0
grad_probe,novel,100,1,80,100,00111_bikini::exemplar_0,00170_braid::exemplar_0,0.6310142683129321,0.6945232869904114,0.0
grad_probe,novel,100,1,81,100,00035_arm::exemplar_0,00019_ambulance::exemplar_0,0.6318748564461323,0.7329484115168473,0.0
grad_probe,novel,100,1,82,100,00066_banner::exemplar_0,00180_brooch::exemplar_0,0.6888897724481512,0.6398992574971638,1.0
grad_probe,novel,100,1,83,100,00156_bow2::exemplar_0,00096_beard::exemplar_0,0.6525943364915301,0.5904681741530805,1.0
grad_probe,novel,100,1,84,100,00086_baton3::exemplar_0,00007_air_pump::exemplar_0,0.6699341992079413,0.7153511553276328,0.0
grad_probe,novel,100,1,85,100,00046_backdrop::exemplar_0,00125_blimp::exemplar_0,0.7411556685968627,0.617688898147488,1.0
grad_probe,novel,100,1,86,100,00085_baton2::exemplar_0,00093_beanbag::exemplar_0,0.5824506588766852,0.7156552358611409,0.0
grad_probe,novel,100,1,87,100,00042_avocado::exemplar_0,00139_bobsled::exemplar_0,0.7048892901308345,0.6015990762450649,1.0
grad_probe,novel,100,1,88,100,00083_bathtub::exemplar_0,00143_bomb::exemplar_0,0.7343341909379419,0.6337017548443358,1.0
grad_probe,novel,100,1,89,100,00154_bouquet::exemplar_0,00169_bracket::exemplar_0,0.7413978464231653,0.7033375490615796,1.0
grad_probe,novel,100,1,90,100,00112_bin::exemplar_0,00200_bus::exemplar_0,0.6414330805269686,0.44057185532425247,1.0
grad_probe,novel,100,1,91,100,00031_applesauce::exemplar_0,00128_blindfold::exemplar_0,0.6577479725377925,0.7048430386939335,0.0
grad_probe,novel,100,1,92,100,00179_broccoli::exemplar_0,00175_breakfast::exemplar_0,0.707154667420274,0.6733618175703378,1.0
grad_probe,novel,100,1,93,100,00182_brownie::exemplar_0,00099_bedpost::exemplar_0,0.6553735077257042,0.7291027736613336,0.0
grad_probe,novel,100,1,94,100,00195_bungee::exemplar_0,00196_bunkbed::exemplar_0,0.6853189152961309,0.6490207375204293,1.0
grad_probe,novel,100,1,95,100,00043_awning::exemplar_0,00174_breadstick::exemplar_0,0.7273310393478619,0.7082304297623407,1.0
grad_probe,novel,100,1,96,100,00090_bead::exemplar_0,00140_bolo_tie::exemplar_0,0.6515072434381691,0.6625951097476567,0.0
grad_probe,novel,100,1,97,100,00162_box::exemplar_0,00074_baseball::exemplar_0,0.6925703473010832,0.396684129314299,1.0
grad_probe,novel,100,1,98,100,00167_bracelet1::exemplar_0,00158_bowl::exemplar_0,0.690178815715467,0.7201905647259572,0.0
grad_probe,novel,100,1,99,100,00153_boulder::exemplar_0,00115_bird::exemplar_0,0.7166126766354111,0.6631242287691457,1.0
grad_probe,novel,100,1,100,100,00034_arch::exemplar_0,00089_beachball::exemplar_0,0.714238133277219,0.6826414489389119,1.0
grad_probe,exemplar,1,1,1,1,00137_board::exemplar_0,00137_board::exemplar_1,0.03565581345227691,0.046295309357252415,0.0
grad_probe,exemplar,1,2,1,1,00180_brooch::exemplar_0,00180_brooch::exemplar_1,0.6364677173642145,0.030972850917419723,1.0
grad_probe,exemplar,1,3,1,1,00024_ant::exemplar_0,00024_ant::exemplar_1,0.11802181598546582,0.10334918739722483,1.0
grad_probe,exemplar,1,4,1,1,00185_bubble::exemplar_0,00185_bubble::exemplar_1,0.3675707855988002,0.0072800316268067265,1.0
grad_probe,exemplar,1,5,1,1,00166_bra::exemplar_0,00166_bra::exemplar_1,0.9993129680240587,0.4133596787099919,1.0
grad_probe,exemplar,1,6,1,1,00100_bee::exemplar_0,00100_bee::exemplar_1,0.9451359894125834,0.3520567357551266,1.0
grad_probe,exemplar,1,7,1,1,00087_battery::exemplar_0,00087_battery::exemplar_1,0.04708093865432066,0.10370050408174795,0.0
grad_probe,exemplar,1,8,1,1,00148_bookmark::exemplar_0,00148_bookmark::exemplar_1,0.050026086276757635,0.014162612124293277,1.0
grad_probe,exemplar,1,9,1,1,00056_ball::exemplar_0,00056_ball::exemplar_1,0.23625880947726713,0.1994940530318412,1.0
grad_probe,exemplar,1,10,1,1,00142_bolt::exemplar_0,00142_bolt::exemplar_1,0.24423807757385052,0.005048037599190329,1.0
grad_probe,exemplar,1,11,1,1,00088_bazooka::exemplar_0,00088_bazooka::exemplar_1,0.8310199909188637,0.9099130073230982,0.0
grad_probe,exemplar,1,12,1,1,00107_belt::exemplar_0,00107_belt::exemplar_1,0.2345836764900219,0.019060489470356327,1.0
grad_probe,exemplar,1,13,1,1,00042_avocado::exemplar_0,00042_avocado::exemplar_1,0.9969795251379102,0.5364014166475108,1.0
grad_probe,exemplar,1,14,1,1,00140_bolo_tie::exemplar_0,00140_bolo_tie::exemplar_1,0.9861028727882214,0.4784539245025937,1.0
grad_probe,exemplar,1,15,1,1,00013_almond::exemplar_0,00013_almond::exemplar_1,0.7474560814983636,0.7233041220226125,1.0
grad_probe,exemplar,1,16,1,1,00077_basketball_hoop::exemplar_0,00077_basketball_hoop::exemplar_1,0.42848164704475356,0.019956491078685048,1.0
grad_probe,exemplar,1,17,1,1,00091_beaker::exemplar_0,00091_beaker::exemplar_1,0.05472082446273679,0.04109479318463182,1.0
grad_probe,exemplar,1,18,1,1,00179_broccoli::exemplar_0,00179_broccoli::exemplar_1,0.1968991230135778,0.11622391822122466,1.0
grad_probe,exemplar,1,19,1,1,00057_balloon::exemplar_0,00057_balloon::exemplar_1,0.6090345693190141,0.14518763247093402,1.0
grad_probe,exemplar,1,20,1,1,00128_blindfold::exemplar_0,00128_blindfold::exemplar_1,0.6772552251965416,0.6223296722365267,1.0
grad_probe,exemplar,1,21,1,1,00001_aardvark::exemplar_0,00001_aardvark::exemplar_1,0.31493669624224074,0.03570070056610799,1.0
grad_probe,exemplar,1,22,1,1,00149_bookshelf::exemplar_0,00149_bookshelf::exemplar_1,0.07969664100327856,0.03173862096745812,1.0
grad_probe,exemplar,1,23,1,1,00013_almond::exemplar_0,00013_almond::exemplar_1,0.7474560814983636,0.7233041220226125,1.0
grad_probe,exemplar,1,24,1,1,00034_arch::exemplar_0,00034_arch::exemplar_1,0.8801850147839617,0.16112212171816737,1.0
grad_probe,exemplar,1,25,1,1,00115_bird::exemplar_0,00115_bird::exemplar_1,0.12268373158726033,3.143041415932226e-05,1.0
grad_probe,exemplar,1,26,1,1,00028_appetizer::exemplar_0,00028_appetizer::exemplar_1,0.9858835033943348,0.755920424129704,1.0
grad_probe,exemplar,1,27,1,1,00167_bracelet1::exemplar_0,00167_bracelet1::exemplar_1,0.07722355907554537,0.027614905185753647,1.0
grad_probe,exemplar,1,28,1,1,00024_ant::exemplar_0,00024_ant::exemplar_1,0.11802181598546582,0.10334918739722483,1.0
grad_probe,exemplar,1,29,1,1,00020_amplifier::exemplar_0,00020_amplifier::exemplar_1,0.2574213626329903,0.029545430868453376,1.0
grad_probe,exemplar,1,30,1,1,00065_bank::exemplar_0,00065_bank::exemplar_1,0.8626950610861389,0.26831580367137575,1.0
grad_probe,exemplar,1,31,1,1,00054_bagpipe::exemplar_0,00054_bagpipe::exemplar_1,0.16651794656038332,0.0016719783542450898,1.0
grad_probe,exemplar,1,32,1,1,00095_bear::exemplar_0,00095_bear::exemplar_1,0.10662800440994341,0.11920047580510067,0.0
grad_probe,exemplar,1,33,1,1,00174_breadstick::exemplar_0,00174_breadstick::exemplar_1,0.26037073798856625,0.04046252088916158,1.0
grad_probe,exemplar,1,34,1,1,00124_blender::exemplar_0,00124_blender::exemplar_1,0.05647256580509929,0.06083209864215995,0.0
grad_probe,exemplar,1,35,1,1,00122_blanket::exemplar_0,00122_blanket::exemplar_1,0.05845608248594614,0.022850850160980877,1.0
grad_probe,exemplar,1,36,1,1,00078_bassinet::exemplar_0,00078_bassinet::exemplar_1,0.0420446130660859,0.02870934605565931,1.0
grad_probe,exemplar,1,37,1,1,00039_arugula::exemplar_0,00039_arugula::exemplar_1,0.07823412534550823,0.040127953067529795,1.0
grad_probe,exemplar,1,38,1,1,00088_bazooka::exemplar_0,00088_bazooka::exemplar_1,0.8310199909188637,0.9099130073230982,0.0
grad_probe,exemplar,1,39,1,1,00166_bra::exemplar_0,00166_bra::exemplar_1,0.9993129680240587,0.4133596787099919,1.0
grad_probe,exemplar,1,40,1,1,00129_block::exemplar_0,00129_block::exemplar_1,0.05672749499142564,0.0721911833501114,0.0
grad_probe,exemplar,1,41,1,1,00033_aquarium::exemplar_0,00033_aquarium::exemplar_1,0.41099976490682005,0.24372036493654672,1.0
grad_probe,exemplar,1,42,1,1,00196_bunkbed::exemplar_0,00196_bunkbed::exemplar_1,0.1907004208756399,0.09807466727581413,1.0
grad_probe,exemplar,1,43,1,1,00171_brake::exemplar_0,00171_brake::exemplar_1,0.036417576268916306,0.04787398548994645,0.0
grad_probe,exemplar,1,44,1,1,00165_boy::exemplar_0,00165_boy::exemplar_1,0.1200037831649891,0.12298019004562104,0.0
grad_probe,exemplar,1,45,1,1,00089_beachball::exemplar_0,00089_beachball::exemplar_1,0.03637039588891811,0.038866175868685925,0.0
grad_probe,exemplar,1,46,1,1,00138_board_game::exemplar_0,00138_board_game::exemplar_1,0.30850692240400107,0.22891938943549092,1.0
grad_probe,exemplar,1,47,1,1,00025_anteater::exemplar_0,00025_anteater::exemplar_1,0.10210951045020916,0.054588183353281944,1.0
grad_probe,exemplar,1,48,1,1,00116_birdbath::exemplar_0,00116_birdbath::exemplar_1,0.09777723787549462,0.7503160887980916,0.0
grad_probe,exemplar,1,49,1,1,00173_brass_knuckles::exemplar_0,00173_brass_knuckles::exemplar_1,0.7177707327187823,0.9704401141314088,0.0
grad_probe,exemplar,1,50,1,1,00028_appetizer::exemplar_0,00028_appetizer::exemplar_1,0.9858835033943348,0.755920424129704,1.0
grad_probe,exemplar,1,51,1,1,00117_birdcage::exemplar_0,00117_birdcage::exemplar_1,0.06360541738151142,0.037707423627681286,1.0
grad_probe,exemplar,1,52,1,1,00164_boxing_gloves::exemplar_0,00164_boxing_gloves::exemplar_1,0.2157735792396202,0.2339869151371908,0.0
grad_probe,exemplar,1,53,1,1,00030_apple_tree::exemplar_0,00030_apple_tree::exemplar_1,0.7238653208816201,0.317391132061704,1.0
grad_probe,exemplar,1,54,1,1,00093_beanbag::exemplar_0,00093_beanbag::exemplar_1,0.6239930998180822,0.9955588284803286,0.0
grad_probe,exemplar,1,55,1,1,00138_board_game::exemplar_0,00138_board_game::exemplar_1,0.30850692240400107,0.22891938943549092,1.0
grad_probe,exemplar,1,56,1,1,00014_aloe::exemplar_0,00014_aloe::exemplar_1,0.1222064786859146,0.10014647570422981,1.0
grad_probe,exemplar,1,57,1,1,00120_bison::exemplar_0,00120_bison::exemplar_1,0.46561475057633006,0.13142529688517954,1.0
grad_probe,exemplar,1,58,1,1,00149_bookshelf::exemplar_0,00149_bookshelf::exemplar_1,0.07969664100327856,0.03173862096745812,1.0
grad_probe,exemplar,1,59,1,1,00125_blimp::exemplar_0,00125_blimp::exemplar_1,0.1483725854730926,0.462286581787282,0.0
grad_probe,exemplar,1,60,1,1,00070_bark::exemplar_0,00070_bark::exemplar_1,0.1811711290915269,0.009806194168441574,1.0
grad_probe,exemplar,1,61,1,1,00192_bulletin_board::exemplar_0,00192_bulletin_board::exemplar_1,0.08470202912111237,0.06824434359778725,1.0
grad_probe,exemplar,1,62,1,1,00148_bookmark::exemplar_0,00148_bookmark::exemplar_1,0.050026086276757635,0.014162612124293277,1.0
grad_probe,exemplar,1,63,1,1,00170_braid::exemplar_0,00170_braid::exemplar_1,0.21301953629717107,0.06568561037373845,1.0
grad_probe,exemplar,1,64,1,1,00005_air_conditioner::exemplar_0,00005_air_conditioner::exemplar_1,0.6287144417288129,0.08539977482484329,1.0
grad_probe,exemplar,1,65,1,1,00063_bandanna::exemplar_0,00063_bandanna::exemplar_1,0.9720375491811241,0.5190614317905178,1.0
grad_probe,exemplar,1,66,1,1,00065_bank::exemplar_0,00065_bank::exemplar_1,0.8626950610861389,0.26831580367137575,1.0
grad_probe,exemplar,1,67,1,1,00014_aloe::exemplar_0,00014_aloe::exemplar_1,0.1222064786859146,0.10014647570422981,1.0
grad_probe,exemplar,1,68,1,1,00124_blender::exemplar_0,00124_blender::exemplar_1,0.05647256580509929,0.06083209864215995,0.0
grad_probe,exemplar,1,69,1,1,00187_bucket::exemplar_0,00187_bucket::exemplar_1,0.2321971558430114,0.007211168337217931,1.0
grad_probe,exemplar,1,70,1,1,00124_blender::exemplar_0,00124_blender::exemplar_1,0.05647256580509929,0.06083209864215995,0.0
grad_probe,exemplar,1,71,1,1,00119_biscuit::exemplar_0,00119_biscuit::exemplar_1,0.038752832463563265,0.007471461189163119,1.0
grad_probe,exemplar,1,72,1,1,00181_broom::exemplar_0,00181_broom::exemplar_1,0.050155582289175875,0.029076406800298632,1.0
grad_probe,exemplar,1,73,1,1,00077_basketball_hoop::exemplar_0,00077_basketball_hoop::exemplar_1,0.42848164704475356,0.019956491078685048,1.0
grad_probe,exemplar,1,74,1,1,00060_banana_peel::exemplar_0,00060_banana_peel::exemplar_1,0.07389174417640546,0.026070743618365567,1.0
grad_probe,exemplar,1,75,1,1,00072_barrel::exemplar_0,00072_barrel::exemplar_1,0.5201286116240901,0.12374124094636046,1.0
grad_probe,exemplar,1,76,1,1,00131_blower::exemplar_0,00131_blower::exemplar_1,0.5585757858226327,0.0006590497592043145,1.0
grad_probe,exemplar,1,77,1,1,00188_buckle::exemplar_0,00188_buckle::exemplar_1,0.07902336454179192,0.013502518152788759,1.0
grad_probe,exemplar,1,78,1,1,00012_alligator::exemplar_0,00012_alligator::exemplar_1,0.47341463046458565,0.17220527376435152,1.0
grad_probe,exemplar,1,79,1,1,00073_barrette::exemplar_0,00073_barrette::exemplar_1,0.5296006180262214,0.19778174634659912,1.0
grad_probe,exemplar,1,80,1,1,00118_birdhouse::exemplar_0,00118_birdhouse::exemplar_1,0.195310123775761,0.021995543380295853,1.0
grad_probe,exemplar,1,81,1,1,00039_arugula::exemplar_0,00039_arugula::exemplar_1,0.07823412534550823,0.040127953067529795,1.0
grad_probe,exemplar,1,82,1,1,00082_bathrobe::exemplar_0,00082_bathrobe::exemplar_1,0.31434241480060593,0.4115015694684279,0.0
grad_probe,exemplar,1,83,1,1,00160_bowling_ball::exemplar_0,00160_bowling_ball::exemplar_1,0.3363314729173172,0.23146876897302898,1.0
grad_probe,exemplar,1,84,1,1,00090_bead::exemplar_0,00090_bead::exemplar_1,0.538567514410633,0.13644020541889115,1.0
grad_probe,exemplar,1,85,1,1,00151_boot::exemplar_0,00151_boot::exemplar_1,0.9981886233729966,0.8630090854338442,1.0
grad_probe,exemplar,1,86,1,1,00059_bamboo::exemplar_0,00059_bamboo::exemplar_1,0.318222932025457,0.7671660991154966,0.0
grad_probe,exemplar,1,87,1,1,00005_air_conditioner::exemplar_0,00005_air_conditioner::exemplar_1,0.6287144417288129,0.08539977482484329,1.0
grad_probe,exemplar,1,88,1,1,00093_beanbag::exemplar_0,00093_beanbag::exemplar_1,0.6239930998180822,0.9955588284803286,0.0
grad_probe,exemplar,1,89,1,1,00132_blowfish::exemplar_0,00132_blowfish::exemplar_1,0.6939001091319398,0.06038551542870819,1.0
grad_probe,exemplar,1,90,1,1,00051_badger::exemplar_0,00051_badger::exemplar_1,0.33576890656551905,0.1565239704221287,1.0
grad_probe,exemplar,1,91,1,1,00033_aquarium::exemplar_0,00033_aquarium::exemplar_1,0.41099976490682005,0.24372036493654672,1.0
grad_probe,exemplar,1,92,1,1,00174_breadstick::exemplar_0,00174_breadstick::exemplar_1,0.26037073798856625,0.04046252088916158,1.0
grad_probe,exemplar,1,93,1,1,00054_bagpipe::exemplar_0,00054_bagpipe::exemplar_1,0.16651794656038332,0.0016719783542450898,1.0
grad_probe,exemplar,1,94,1,1,00180_brooch::exemplar_0,00180_brooch::exemplar_1,0.6364677173642145,0.030972850917419723,1.0
grad_probe,exemplar,1,95,1,1,00130_blouse::exemplar_0,00130_blouse::exemplar_1,0.5458267120866728,0.8297793838673766,0.0
grad_probe,exemplar,1,96,1,1,00030_apple_tree::exemplar_0,00030_apple_tree::exemplar_1,0.7238653208816201,0.317391132061704,1.0
grad_probe,exemplar,1,97,1,1,00032_apron::exemplar_0,00032_apron::exemplar_1,0.5367879320309662,0.046983971030330716,1.0
grad_probe,exemplar,1,98,1,1,00072_barrel::exemplar_0,00072_barrel::exemplar_1,0.5201286116240901,0.12374124094636046,1.0
grad_probe,exemplar,1,99,1,1,00155_bow1::exemplar_0,00155_bow1::exemplar_1,0.1505952609346807,0.09543062174681505,1.0
grad_probe,exemplar,1,100,1,1,00140_bolo_tie::exemplar_0,00140_bolo_tie::exemplar_1,0.9861028727882214,0.4784539245025937,1.0
grad_probe,exemplar,10,1,1,10,00054_bagpipe::exemplar_0,00054_bagpipe::exemplar_1,0.4383075341436417,0.23174722452712956,1.0
grad_probe,exemplar,10,1,2,10,00191_bulldozer::exemplar_0,00191_bulldozer::exemplar_1,0.4032738751231539,0.40715628239803275,0.0
grad_probe,exemplar,10,1,3,10,00022_ankle::exemplar_0,00022_ankle::exemplar_1,0.5630953237787446,0.48319511074309734,1.0
grad_probe,exemplar,10,1,4,10,00140_bolo_tie::exemplar_0,00140_bolo_tie::exemplar_1,0.44707038360366946,0.39326154660213847,1.0
grad_probe,exemplar,10,1,5,10,00126_blind::exemplar_0,00126_blind::exemplar_1,0.5043018472282333,0.423879623581606,1.0
grad_probe,exemplar,10,1,6,10,00071_barnacle::exemplar_0,00071_barnacle::exemplar_1,0.3480606215629818,0.30092497730722323,1.0
grad_probe,exemplar,10,1,7,10,00152_bottle::exemplar_0,00152_bottle::exemplar_1,0.494880770116179,0.45372847641909203,1.0
grad_probe,exemplar,10,1,8,10,00077_basketball_hoop::exemplar_0,00077_basketball_hoop::exemplar_1,0.5671613187186145,0.3969527357179668,1.0
grad_probe,exemplar,10,1,9,10,00038_artichoke::exemplar_0,00038_artichoke::exemplar_1,0.4998764632048992,0.36689059650073513,1.0
grad_probe,exemplar,10,1,10,10,00107_belt::exemplar_0,00107_belt::exemplar_1,0.5832414803771401,0.32118828984824715,1.0
grad_probe,exemplar,10,2,1,10,00098_bedpan::exemplar_0,00098_bedpan::exemplar_1,0.30254806488167696,0.1727668436737092,1.0
grad_probe,exemplar,10,2,2,10,00153_boulder::exemplar_0,00153_boulder::exemplar_1,0.5150517247954093,0.5313562795200985,0.0
grad_probe,exemplar,10,2,3,10,00183_brush::exemplar_0,00183_brush::exemplar_1,0.2722848687814558,0.4331317387631889,0.0
grad_probe,exemplar,10,2,4,10,00097_bed::exemplar_0,00097_bed::exemplar_1,0.4896765557228214,0.4196087985179923,1.0
grad_probe,exemplar,10,2,5,10,00078_bassinet::exemplar_0,00078_bassinet::exemplar_1,0.47654030920358964,0.50116646374,0.0
grad_probe,exemplar,10,2,6,10,00036_armor::exemplar_0,00036_armor::exemplar_1,0.4912466200651235,0.49704191994734803,0.0
